uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,publicationDate,release
065b35f4-f3c5-4fc6-bb9d-e368803d9dc4,SCBI_002.tickPlot.tck,SCBI_002,2019-07-29T14:29:00Z,2019-12-13T17:00:00Z,SCBI_002.20190729,SCBI_002.20190729.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T171933Z,RELEASE-2021
43aefda3-8039-4459-bbf9-9bb9c7eb6a6a,SCBI_002.tickPlot.tck,SCBI_002,2019-07-29T14:29:00Z,2020-01-27T17:00:00Z,SCBI_002.20190729,SCBI_002.20190729.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,8,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T171933Z,RELEASE-2021
b559c54b-903b-4607-8a8d-bc40d5823a13,SCBI_006.tickPlot.tck,SCBI_006,2019-07-29T17:09:00Z,2019-12-13T17:00:00Z,SCBI_006.20190729,SCBI_006.20190729.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,NA,NA,NA,Dermacentor,NA,variabilis,NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,2,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T171933Z,RELEASE-2021
ddbd2325-05b3-4fa3-bc72-a7548d13fbcc,SCBI_013.tickPlot.tck,SCBI_013,2019-07-29T18:31:00Z,2020-01-27T17:00:00Z,SCBI_013.20190729,SCBI_013.20190729.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,27,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T171933Z,RELEASE-2021
72dc7a55-6e2e-4904-84fd-c71418680f3c,SCBI_014.tickPlot.tck,SCBI_014,2019-07-29T19:56:00Z,2019-12-13T17:00:00Z,SCBI_014.20190729,SCBI_014.20190729.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,NA,NA,NA,Dermacentor,NA,variabilis,NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T171933Z,RELEASE-2021
aadcf37b-454f-4eba-851e-2337ad224d17,SCBI_014.tickPlot.tck,SCBI_014,2019-07-29T19:56:00Z,2019-12-13T17:00:00Z,SCBI_014.20190729,SCBI_014.20190729.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T171933Z,RELEASE-2021
aed841c8-1a30-4822-96b9-aaa1f5c97bdf,SCBI_014.tickPlot.tck,SCBI_014,2019-07-29T19:56:00Z,2020-01-30T17:00:00Z,SCBI_014.20190729,SCBI_014.20190729.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,10,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T171933Z,RELEASE-2021
ce07256c-21e2-4a47-814f-784fea976a72,SCBI_005.tickPlot.tck,SCBI_005,2019-08-05T17:02:00Z,2020-01-27T17:00:00Z,SCBI_005.20190805,SCBI_005.20190805.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,2,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T165139Z,RELEASE-2021
9133f992-608d-41ff-adc5-c24d593abc23,SCBI_005.tickPlot.tck,SCBI_005,2019-08-05T17:02:00Z,2019-12-13T17:00:00Z,SCBI_005.20190805,SCBI_005.20190805.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,2,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T165139Z,RELEASE-2021
bd10fc7a-c980-46a2-95ee-66275a45f530,SCBI_006.tickPlot.tck,SCBI_006,2019-08-19T16:53:00Z,2020-01-27T17:00:00Z,SCBI_006.20190819,SCBI_006.20190819.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,82,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T165139Z,RELEASE-2021
82fa9dfa-ad25-44d9-912b-78cd3cb3b7fc,SCBI_007.tickPlot.tck,SCBI_007,2019-08-19T17:07:00Z,2020-01-27T17:00:00Z,SCBI_007.20190819,SCBI_007.20190819.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,78,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T165139Z,RELEASE-2021
8e84821b-8a22-4b3c-b3f2-e8ea4e97c739,SCBI_007.tickPlot.tck,SCBI_007,2019-08-19T17:07:00Z,2019-12-13T17:00:00Z,SCBI_007.20190819,SCBI_007.20190819.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T165139Z,RELEASE-2021
58f7c2fb-0c9d-42ce-a916-244e7976eeb2,SCBI_002.tickPlot.tck,SCBI_002,2019-08-19T18:06:00Z,2020-01-27T17:00:00Z,SCBI_002.20190819,SCBI_002.20190819.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,71,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T165139Z,RELEASE-2021
d10012bd-a0e9-4da7-816c-54c91f045489,SCBI_014.tickPlot.tck,SCBI_014,2019-08-19T18:27:00Z,2020-01-30T17:00:00Z,SCBI_014.20190819,SCBI_014.20190819.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,218,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T165139Z,RELEASE-2021
87b8a0a6-6b85-4016-977e-8fe6bb8a214a,SCBI_014.tickPlot.tck,SCBI_014,2019-08-19T18:27:00Z,2019-12-13T17:00:00Z,SCBI_014.20190819,SCBI_014.20190819.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T165139Z,RELEASE-2021
5d9dfe9e-1ca2-4400-b14a-fb885bcb62ee,SCBI_013.tickPlot.tck,SCBI_013,2019-08-19T19:40:00Z,2020-01-27T17:00:00Z,SCBI_013.20190819,SCBI_013.20190819.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,96,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T165139Z,RELEASE-2021
9940764e-72b2-4ab3-878c-665d44aa79d8,SCBI_005.tickPlot.tck,SCBI_005,2019-08-20T18:18:00Z,2020-01-27T17:00:00Z,SCBI_005.20190820,SCBI_005.20190820.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T165139Z,RELEASE-2021
f42d292d-a2e5-4781-82e3-b0bbf8477477,SCBI_006.tickPlot.tck,SCBI_006,2019-09-09T17:23:00Z,2020-01-27T17:00:00Z,SCBI_006.20190909,SCBI_006.20190909.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,270,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163826Z,RELEASE-2021
4e0df028-dfeb-4f1d-b2ee-87afdd092359,SCBI_007.tickPlot.tck,SCBI_007,2019-09-10T15:09:00Z,2020-01-27T17:00:00Z,SCBI_007.20190910,SCBI_007.20190910.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,23,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163826Z,RELEASE-2021
26974bd0-8dfc-459c-959c-f44483b17712,SCBI_002.tickPlot.tck,SCBI_002,2019-09-10T16:48:00Z,2020-01-27T17:00:00Z,SCBI_002.20190910,SCBI_002.20190910.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,166,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163826Z,RELEASE-2021
aa4ed26d-ac31-4003-89ef-90ed117d974d,SCBI_014.tickPlot.tck,SCBI_014,2019-09-11T15:31:00Z,2019-12-13T17:00:00Z,SCBI_014.20190911,SCBI_014.20190911.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163826Z,RELEASE-2021
91ca0dee-0405-4776-b05b-0a19bf65c67f,SCBI_014.tickPlot.tck,SCBI_014,2019-09-11T15:31:00Z,2020-01-30T17:00:00Z,SCBI_014.20190911,SCBI_014.20190911.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,14,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163826Z,RELEASE-2021
ad61fd29-b814-4081-80fa-9be0f72779c1,SCBI_013.tickPlot.tck,SCBI_013,2019-09-11T16:45:00Z,2020-01-30T17:00:00Z,SCBI_013.20190911,SCBI_013.20190911.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,17,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163826Z,RELEASE-2021
ce2d146e-1a7d-4144-9a1f-674d41ae9f5b,SCBI_005.tickPlot.tck,SCBI_005,2019-09-12T18:17:00Z,2019-12-13T17:00:00Z,SCBI_005.20190912,SCBI_005.20190912.HAELON.N,Haemaphysalis longicornis,HAELON,species,Ixodidae,NA,NA,NA,Haemaphysalis,NA,longicornis,NA,NA,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448",GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Nymph,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163826Z,RELEASE-2021
f172a25a-2c7d-43e1-9a26-94422de8e799,SCBI_005.tickPlot.tck,SCBI_005,2019-09-12T18:17:00Z,2020-01-27T17:00:00Z,SCBI_005.20190912,SCBI_005.20190912.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163826Z,RELEASE-2021
3415066b-b95b-4709-9dfe-9f9f316cd10f,SCBI_006.tickPlot.tck,SCBI_006,2019-10-01T17:07:00Z,2020-01-27T17:00:00Z,SCBI_006.20191001,SCBI_006.20191001.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,53,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163749Z,RELEASE-2021
2c1193bf-e09c-4894-9adf-16c2e280b6d5,SCBI_007.tickPlot.tck,SCBI_007,2019-10-02T18:01:00Z,2020-01-27T17:00:00Z,SCBI_007.20191002,SCBI_007.20191002.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,105,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163749Z,RELEASE-2021
e140331c-8ff5-43f9-bd11-6b8eb87a2432,SCBI_002.tickPlot.tck,SCBI_002,2019-10-07T13:01:00Z,2020-01-27T17:00:00Z,SCBI_002.20191007,SCBI_002.20191007.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,4,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163749Z,RELEASE-2021
c454cf5f-9fb0-40d9-9936-1137c0da429f,SCBI_014.tickPlot.tck,SCBI_014,2019-10-07T13:09:00Z,2020-01-30T17:00:00Z,SCBI_014.20191007,SCBI_014.20191007.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,4,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163749Z,RELEASE-2021
a50fafa1-f249-4801-ac15-a6cbc3787b8f,SCBI_002.tickPlot.tck,SCBI_002,2020-06-22T12:52:00Z,2020-12-28T17:00:00Z,SCBI_002.20200622,SCBI_002.20200622.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T185029Z,PROVISIONAL
9bfb5619-4426-4b4c-a813-84bed5ddf2b3,SCBI_013.tickPlot.tck,SCBI_013,2020-06-22T14:18:00Z,2020-12-28T17:00:00Z,SCBI_013.20200622,SCBI_013.20200622.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,4,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T185029Z,PROVISIONAL
097c2e02-902c-41d6-9321-d0037f191a92,SCBI_013.tickPlot.tck,SCBI_013,2020-06-22T14:18:00Z,2020-12-28T17:00:00Z,SCBI_013.20200622,SCBI_013.20200622.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,3,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T185029Z,PROVISIONAL
5b3855ce-3a85-4567-bf0b-2c923de41b4f,SCBI_007.tickPlot.tck,SCBI_007,2020-06-22T16:33:00Z,2020-12-28T17:00:00Z,SCBI_007.20200622,SCBI_007.20200622.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T185029Z,PROVISIONAL
d6bcc21b-1a47-48bc-86d4-b2f9bacc2025,SCBI_006.tickPlot.tck,SCBI_006,2020-07-13T18:42:00Z,2020-12-28T17:00:00Z,SCBI_006.20200713,SCBI_006.20200713.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,2,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
e3fd9d5a-09dd-4490-9a8f-f01bf9f60693,SCBI_006.tickPlot.tck,SCBI_006,2020-07-13T18:42:00Z,2020-12-28T17:00:00Z,SCBI_006.20200713,SCBI_006.20200713.HAELON.F,Haemaphysalis longicornis,HAELON,species,Ixodidae,NA,NA,NA,Haemaphysalis,NA,longicornis,NA,NA,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448",GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Female,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
ea0188f0-63ac-4063-afa1-2daa8f79120b,SCBI_002.tickPlot.tck,SCBI_002,2020-07-13T19:40:00Z,2020-12-28T17:00:00Z,SCBI_002.20200713,SCBI_002.20200713.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,66,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
aec2f67f-37c7-4d41-b785-3f4ff27b530b,SCBI_002.tickPlot.tck,SCBI_002,2020-07-13T19:40:00Z,2020-12-28T17:00:00Z,SCBI_002.20200713,SCBI_002.20200713.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,2,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
6ed3bdfd-7fc0-4970-a790-2179583b3fc8,SCBI_002.tickPlot.tck,SCBI_002,2020-07-13T19:40:00Z,2020-12-28T17:00:00Z,SCBI_002.20200713,SCBI_002.20200713.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,2,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
240ce6bd-366a-4316-bcb0-ef809790e85f,SCBI_013.tickPlot.tck,SCBI_013,2020-07-13T19:43:00Z,2020-12-28T17:00:00Z,SCBI_013.20200713,SCBI_013.20200713.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
001d0c9e-6b18-4fe1-8e28-72426e353c47,SCBI_013.tickPlot.tck,SCBI_013,2020-07-13T19:43:00Z,2020-12-28T17:00:00Z,SCBI_013.20200713,SCBI_013.20200713.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,NA,NA,NA,Dermacentor,NA,variabilis,NA,NA,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
7df6a1ff-5300-4209-a16c-721b265c8162,SCBI_013.tickPlot.tck,SCBI_013,2020-07-13T19:43:00Z,2020-12-28T17:00:00Z,SCBI_013.20200713,SCBI_013.20200713.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,36,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
2b91b40d-76a9-49c6-8e07-3393e2947268,SCBI_005.tickPlot.tck,SCBI_005,2020-07-15T15:03:00Z,2020-12-28T17:00:00Z,SCBI_005.20200715,SCBI_005.20200715.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,NA,NA,NA,Dermacentor,NA,variabilis,NA,NA,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
9fac4cf9-e85e-44af-9cbd-8c6260f9e384,SCBI_014.tickPlot.tck,SCBI_014,2020-07-15T15:20:00Z,2020-12-28T17:00:00Z,SCBI_014.20200715,SCBI_014.20200715.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,NA,NA,NA,Dermacentor,NA,variabilis,NA,NA,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,2,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
9d316b9f-31f6-4b53-987a-5f8ee7dba219,SCBI_014.tickPlot.tck,SCBI_014,2020-07-15T15:20:00Z,2020-12-28T17:00:00Z,SCBI_014.20200715,SCBI_014.20200715.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,43,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
c5083fe7-d48d-4c7f-91f0-c1bde4618a26,SCBI_007.tickPlot.tck,SCBI_007,2020-07-15T16:30:00Z,2020-12-28T17:00:00Z,SCBI_007.20200715,SCBI_007.20200715.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
3aa5d022-1bef-4769-9d4f-3b5892c3fbe0,SCBI_007.tickPlot.tck,SCBI_007,2020-07-15T16:30:00Z,2020-12-28T17:00:00Z,SCBI_007.20200715,SCBI_007.20200715.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,NA,NA,NA,Dermacentor,NA,variabilis,NA,NA,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20210504T155916Z,PROVISIONAL
